,name,lat,lon,population,state
12903,Amargosa Valley,36.5424,-116.4877,1455,Nevada
12904,Smith Valley,38.8109,-119.3517,1454,Nevada
12905,Lake Caroline,37.9856,-77.5244,1454,Virginia
12907,St. Stephen,33.4047,-79.9264,1454,South Carolina
12908,Brooklet,32.3897,-81.6668,1454,Georgia
12909,Downs,40.3988,-88.8894,1454,Illinois
12910,Quail Creek,28.7773,-97.0848,1454,Texas
12913,Hurt,37.0954,-79.3029,1452,Virginia
12914,Loving,32.2862,-104.0976,1452,New Mexico
12918,Silver Grove,39.0404,-84.3995,1451,Kentucky
12921,Prudenville,44.3013,-84.6654,1451,Michigan
12924,East Valley,38.9452,-119.6993,1450,Nevada
12925,Pioneer,38.4337,-120.586,1450,California
12927,Hasley Canyon,34.4817,-118.6665,1450,California
12928,Lakes West,41.335,-73.513,1450,Connecticut
12930,Bel-Nor,38.7017,-90.318,1449,Missouri
12932,Weissport East,40.8369,-75.6864,1449,Pennsylvania
12933,Ladera,37.3999,-122.1989,1449,California
12934,Camp Barrett,38.5198,-77.4441,1449,Virginia
12936,Sutton,40.6072,-97.8589,1448,Nebraska
12938,Bridgehampton,40.9427,-72.3101,1447,New York
12939,La Cygne,38.3479,-94.7613,1447,Kansas
12940,West Alexandria,39.745,-84.5361,1447,Ohio
12941,Charlotte Hall,38.4667,-76.7848,1447,Maryland
12943,Eleanor,38.5371,-81.9254,1446,West Virginia
12944,Belle,38.2848,-91.7217,1446,Missouri
12945,Tuolumne City,37.9615,-120.2428,1446,California
12949,Willacoochee,31.3358,-83.0446,1446,Georgia
12950,Metlakatla,55.1182,-131.5689,1445,Alaska
12951,Rockwell Place,35.0422,-101.9084,1445,Texas
12952,Crescent,35.9518,-97.5948,1445,Oklahoma
12953,Centennial Park,36.9538,-112.9813,1445,Arizona
12954,Castleton-on-Hudson,42.5332,-73.7491,1445,New York
12955,Ohkay Owingeh,36.044,-106.0565,1445,New Mexico
12957,Absecon Highlands,39.4409,-74.4735,1444,New Jersey
12960,Verandah,26.6973,-81.7429,1444,Florida
12962,Paincourtville,29.9886,-91.0554,1443,Louisiana
12964,Five Points,39.5594,-84.1868,1443,Ohio
12966,Magnolia Springs,30.4003,-87.7749,1443,Alabama
12967,Edmore,43.4073,-85.0367,1443,Michigan
12969,Glouster,39.5022,-82.0842,1442,Ohio
12970,Terrebonne,44.3533,-121.1807,1442,Oregon
12971,Pewee Valley,38.3105,-85.4896,1442,Kentucky
12978,Kinsley,37.9224,-99.4114,1441,Kansas
12981,Lavalette,38.3224,-82.4479,1440,West Virginia
12983,Brookside Village,29.5908,-95.3179,1439,Texas
12984,Lone Oak,35.2007,-85.3685,1439,Tennessee
12986,Arnold Line,31.3372,-89.3771,1439,Mississippi
12987,Elk Rapids,44.8949,-85.4053,1438,Michigan
12988,Wortham,31.7897,-96.461,1438,Texas
12989,Atkinson,42.5309,-98.9747,1438,Nebraska
12990,Rossmoyne,39.2153,-84.3888,1438,Ohio
12991,Tonto Basin,33.837,-111.2999,1437,Arizona
12993,Greenwich,41.0318,-82.5198,1436,Ohio
12994,Rolling Hills,33.7601,-118.3471,1436,California
12995,Galesville,44.0839,-91.358,1436,Wisconsin
12997,South Shore,38.7224,-82.9647,1436,Kentucky
12999,Sutherland,41.1601,-101.1229,1436,Nebraska
13000,Woodsboro,28.2379,-97.3254,1435,Texas
13001,Langston,35.9308,-97.2807,1435,Oklahoma
13002,Ransomville,43.2396,-78.9129,1435,New York
13004,Greenback,35.6487,-84.1725,1435,Tennessee
13005,Ronceverte,37.7503,-80.4715,1435,West Virginia
13007,Harwich Center,41.6923,-70.0694,1435,Massachusetts
13008,New Paris,41.5005,-85.8249,1434,Indiana
13009,Booker,36.4561,-100.5402,1433,Texas
13011,New Buffalo,41.7922,-86.7424,1433,Michigan
13012,Byers,39.7101,-104.219,1433,Colorado
13015,Purdy,36.8187,-93.9206,1432,Missouri
13016,Ainsworth,42.5485,-99.8576,1432,Nebraska
13017,Walls,34.9257,-90.1604,1431,Mississippi
13018,Fort Belknap Agency,48.4278,-108.6829,1431,Montana
13019,Albers,38.5452,-89.6142,1431,Illinois
13021,Glide,43.3029,-123.0666,1431,Oregon
13022,Nokesville,38.694,-77.5757,1431,Virginia
13023,Surrey,48.2433,-101.1333,1430,North Dakota
13024,Minorca,31.5725,-91.4884,1430,Louisiana
13025,Cypress Quarters,27.2479,-80.8115,1430,Florida
13026,Vanceburg,38.5944,-83.3245,1430,Kentucky
13027,Schwenksville,40.2574,-75.4662,1429,Pennsylvania
13028,Orfordville,42.6294,-89.2572,1429,Wisconsin
13032,Montello,43.794,-89.3333,1429,Wisconsin
13033,West Sharyland,26.2719,-98.3404,1428,Texas
13034,Continental,41.1001,-84.2727,1428,Ohio
13036,Shelburn,39.1791,-87.3971,1428,Indiana
13040,Delft Colony,36.5137,-119.4465,1427,California
13042,City View,34.862,-82.425,1426,South Carolina
13044,Pinconning,43.8573,-83.9638,1426,Michigan
13045,Wade,30.6401,-88.5579,1426,Mississippi
13047,Kempner,31.0755,-97.9725,1425,Texas
13048,Cleora,36.5738,-94.948,1425,Oklahoma
13049,Wheeler,35.4411,-100.2752,1425,Texas
13050,Bonduel,44.7383,-88.4476,1425,Wisconsin
13051,Astor,29.1635,-81.5349,1425,Florida
13052,Olive Hill,38.3037,-83.1682,1424,Kentucky
13053,East Griffin,33.2439,-84.2318,1424,Georgia
13054,Sundown,33.4576,-102.4908,1424,Texas
13055,Toulon,41.0935,-89.8633,1424,Illinois
13056,Traer,42.1895,-92.4639,1424,Iowa
13057,Kilmarnock,37.7118,-76.3834,1424,Virginia
13059,Glenmora,30.9733,-92.5824,1423,Louisiana
13060,Ellington,37.2364,-90.9733,1423,Missouri
13062,South Whitley,41.084,-85.6278,1423,Indiana
13064,Mountain Road,36.7585,-78.989,1423,Virginia
13068,Eagle Butte,44.9939,-101.231,1421,South Dakota
13069,Silver Summit,40.7489,-111.514,1421,Utah
13070,Philo,40.0033,-88.1563,1421,Illinois
13071,Lone Jack,38.8706,-94.1852,1421,Missouri
13072,Banner Hill,36.1223,-82.4203,1421,Tennessee
13073,Chesilhurst,39.7306,-74.8785,1421,New Jersey
13074,Mogul,39.5164,-119.923,1421,Nevada
13075,Chinook,48.5902,-109.2319,1421,Montana
13077,Hamshire,29.857,-94.3185,1420,Texas
13079,Niagara,45.7801,-87.9991,1420,Wisconsin
13082,Crested Butte,38.8676,-106.9773,1419,Colorado
13083,Lake Don Pedro,37.659,-120.3329,1419,California
13084,Lincolndale,41.3356,-73.7252,1418,New York
13085,Prince's Lakes,39.3514,-86.1094,1418,Indiana
13086,Woodsville,44.1423,-72.0256,1418,New Hampshire
13087,Bratenahl,41.5538,-81.6055,1418,Ohio
13089,Cibecue,34.0332,-110.4854,1417,Arizona
13090,Uintah,41.1428,-111.9334,1417,Utah
13091,Mount Wolf,40.0616,-76.7053,1417,Pennsylvania
13092,Garberville,40.1003,-123.7948,1416,California
13094,Tyndall AFB,30.0856,-85.6075,1416,Florida
13095,Wathena,39.7602,-94.9396,1415,Kansas
13096,Long Creek,39.8053,-88.8474,1415,Illinois
13097,Tonka Bay,44.9167,-93.5885,1415,Minnesota
13098,Riesel,31.4763,-96.9303,1415,Texas
13100,Sublette,37.4822,-100.8466,1414,Kansas
13101,Warren Park,39.7832,-86.0516,1414,Indiana
13103,Warner,35.4905,-95.3087,1414,Oklahoma
13104,Del Rey,36.6565,-119.5981,1413,California
13105,Apple Mountain Lake,38.9231,-78.1033,1413,Virginia
13106,Noank,41.3339,-71.9978,1412,Connecticut
13107,Lake Dunlap,29.6683,-98.0773,1412,Texas
13108,Greilickville,44.805,-85.6634,1412,Michigan
13109,Hemphill,31.3431,-93.8511,1411,Texas
13110,St. David,31.8958,-110.2224,1411,Arizona
13111,Okarche,35.7251,-97.9757,1411,Oklahoma
13116,Cherry Branch,34.9304,-76.8112,1411,North Carolina
13118,Prosperity,37.8385,-81.1986,1410,West Virginia
13120,University of Pittsburgh Johnstown,40.2626,-78.8297,1410,Pennsylvania
13123,Bovina,34.5156,-102.8848,1409,Texas
13124,Diamond Ridge,59.7024,-151.5546,1409,Alaska
13126,Lluveras,18.038,-66.9037,1408,Puerto Rico
13128,Wymore,40.1221,-96.6642,1408,Nebraska
13129,Captains Cove,38.0003,-75.4173,1408,Virginia
13130,Barrackville,39.5014,-80.1696,1408,West Virginia
13131,Pinewood Estates,30.1692,-94.3207,1407,Texas
13132,Charenton,29.8685,-91.5388,1407,Louisiana
13133,Tri-Lakes,41.2507,-85.4433,1407,Indiana
13134,Russells Point,40.4681,-83.8939,1407,Ohio
13135,West Conshohocken,40.0702,-75.3188,1407,Pennsylvania
13139,Goodman,32.9677,-89.9128,1406,Mississippi
13140,Meade,37.2836,-100.343,1406,Kansas
13142,Woxall,40.3118,-75.452,1405,Pennsylvania
13143,New Middletown,40.9646,-80.5597,1405,Ohio
13144,Oblong,39.0022,-87.9107,1405,Illinois
13145,Tolar,32.3895,-97.919,1405,Texas
13146,Mashpee Neck,41.6119,-70.4666,1405,Massachusetts
13148,Highfill,36.2767,-94.3237,1404,Arkansas
13151,Blossom,33.6633,-95.3837,1404,Texas
13153,Philmont,42.2478,-73.6462,1403,New York
13155,La Grulla,26.2721,-98.6483,1402,Texas
13156,Edgar,44.9229,-89.9626,1402,Wisconsin
13157,Fort Loramie,40.3442,-84.3694,1402,Ohio
13158,Palma Sola,18.324,-65.8715,1401,Puerto Rico
13159,Central Garage,37.7458,-77.1316,1401,Virginia
13161,Oquawka,40.9379,-90.9499,1400,Illinois
13162,Rutledge,36.2757,-83.5311,1400,Tennessee
13164,Auxvasse,39.0174,-91.8958,1400,Missouri
13165,Crandon Lakes,41.1234,-74.8403,1400,New Jersey
13166,Paul,42.6052,-113.7847,1399,Idaho
13167,Frankston,32.0561,-95.5043,1399,Texas
13168,Belhaven,35.5428,-76.6232,1398,North Carolina
13169,Audubon Park,38.205,-85.727,1398,Kentucky
13173,West Mountain,40.051,-111.785,1398,Utah
13174,Rock Hall,39.139,-76.243,1397,Maryland
13175,Browntown,41.3139,-75.7826,1397,Pennsylvania
13176,Nooksack,48.9276,-122.3186,1397,Washington
13179,Buckeystown,39.3264,-77.4279,1397,Maryland
13180,Fifth Street,29.5982,-95.552,1397,Texas
13182,Fort Benton,47.8291,-110.6557,1396,Montana
13183,Gasport,43.1938,-78.5762,1396,New York
13185,Laflin,41.2898,-75.7943,1395,Pennsylvania
13186,Coulee Dam,47.9689,-118.9759,1394,Washington
13187,Mikes,26.3147,-98.6336,1394,Texas
13188,Kittitas,46.9837,-120.4189,1394,Washington
13189,Tiltonsville,40.1721,-80.6973,1394,Ohio
13192,Koontz Lake,41.4169,-86.4827,1393,Indiana
13195,Sumas,48.9955,-122.2694,1392,Washington
13196,South Browning,48.5459,-113.0127,1392,Montana
13197,Shoemakersville,40.5004,-75.97,1392,Pennsylvania
13198,Rehoboth Beach,38.7172,-75.0845,1392,Delaware
13199,Cadott,44.9502,-91.1532,1391,Wisconsin
13200,Ballplay,34.0179,-85.7852,1391,Alabama
13202,Westhaven-Moonstone,41.0447,-124.1023,1390,California
13203,Kearney Park,32.5897,-90.3158,1390,Mississippi
13204,Bigfoot,29.0619,-98.8521,1390,Texas
13206,Central High,34.617,-98.0892,1389,Oklahoma
13210,Morrisonville,44.6941,-73.5552,1388,New York
13211,Gorman,32.2136,-98.6721,1388,Texas
13213,Sandia Knolls,35.1604,-106.2987,1387,New Mexico
13215,Alamance,36.0285,-79.489,1387,North Carolina
13216,Iraan,30.9129,-101.9001,1387,Texas
13218,Garrochales,18.4572,-66.5675,1387,Puerto Rico
13222,Arden on the Severn,39.0677,-76.5964,1386,Maryland
13223,Larimore,47.9091,-97.6269,1385,North Dakota
13224,Lomas,18.2688,-65.9096,1385,Puerto Rico
13225,Sistersville,39.5597,-80.9988,1385,West Virginia
13228,Reese,43.4528,-83.6893,1384,Michigan
13230,Rich Hill,38.0958,-94.3633,1384,Missouri
13231,Alamosa East,37.4766,-105.8397,1384,Colorado
13232,Fosston,47.5856,-95.7577,1384,Minnesota
13233,Daguao,18.2217,-65.6798,1383,Puerto Rico
13234,South Wenatchee,47.3885,-120.2829,1383,Washington
13238,Roslyn Estates,40.7937,-73.6612,1382,New York
13239,Fairmead,37.0775,-120.1937,1382,California
13242,Jones Valley,40.6999,-122.2405,1382,California
13244,Gleason,36.2174,-88.6107,1381,Tennessee
13246,Remington,40.7667,-87.1391,1380,Indiana
13247,Talpa,36.3421,-105.5923,1380,New Mexico
13248,Winthrop,44.5424,-94.3598,1380,Minnesota
13250,Clintwood,37.1507,-82.4573,1379,Virginia
13251,Colwich,37.7818,-97.5363,1378,Kansas
13253,Webb,31.2572,-85.2896,1378,Alabama
13254,Dover Beaches South,39.9539,-74.0806,1378,New Jersey
13256,Elton,30.4813,-92.6976,1377,Louisiana
13257,Upper Lake,39.1655,-122.9052,1377,California
13258,Robie Creek,43.6681,-116.0209,1377,Idaho
13259,Manly,43.2883,-93.2008,1377,Iowa
13260,McDade,30.2817,-97.2453,1376,Texas
13262,East Palatka,29.6502,-81.5997,1375,Florida
13263,Choudrant,32.5503,-92.5121,1375,Louisiana
13264,Castle Dale,39.2218,-111.023,1375,Utah
13265,Arma,37.5429,-94.7023,1375,Kansas
13266,Fivepointville,40.1828,-76.0554,1375,Pennsylvania
13268,New Rockford,47.6798,-99.1377,1374,North Dakota
13270,Weweantic,41.7396,-70.7346,1374,Massachusetts
13271,Georgiana,31.6391,-86.7468,1374,Alabama
13272,Dewart,41.1099,-76.8707,1374,Pennsylvania
13273,Legend Lake,44.8909,-88.544,1373,Wisconsin
13275,Sweet Springs,38.9649,-93.4152,1373,Missouri
13276,De Graff,40.3127,-83.9167,1373,Ohio
13277,Lake Ketchum,48.2823,-122.3423,1373,Washington
13278,Lake LeAnn,42.0599,-84.4309,1373,Michigan
13279,Hanna City,40.6936,-89.8059,1372,Illinois
13280,Beechwood Village,38.2555,-85.6295,1372,Kentucky
13281,Elverson,40.1559,-75.8304,1372,Pennsylvania
13283,Tenaha,31.944,-94.2457,1372,Texas
13284,Oak Bluffs,41.4551,-70.5657,1372,Massachusetts
13285,New Beaver,40.8773,-80.3702,1371,Pennsylvania
13288,Forest Meadows,38.1717,-120.399,1371,California
13289,Glyndon,46.8709,-96.5784,1371,Minnesota
13290,Boswell,40.1615,-79.0274,1370,Pennsylvania
13292,Cerro Gordo,39.8892,-88.7346,1370,Illinois
13293,Renville,44.7908,-95.2048,1370,Minnesota
13295,Stella,18.324,-67.2464,1369,Puerto Rico
13296,Enosburg Falls,44.9083,-72.8026,1369,Vermont
13298,Garretson,43.7147,-96.5028,1367,South Dakota
13299,White Sands,32.3804,-106.4791,1366,New Mexico
13302,Church Rock,35.5692,-108.573,1366,New Mexico
13303,Fort Ashby,39.4973,-78.7646,1366,West Virginia
13304,St. Vincent College,40.2914,-79.4054,1366,Pennsylvania
13305,Harristown,39.8429,-89.0608,1365,Illinois
13306,Crooks,43.6592,-96.8094,1365,South Dakota
13307,Yarrow Point,47.6492,-122.2191,1365,Washington
13308,Black Rock,35.0835,-108.7975,1365,New Mexico
13310,Fort Sumner,34.479,-104.2332,1364,New Mexico
13311,Cross Roads,33.2291,-96.9985,1364,Texas
13312,Sanborn,43.1814,-95.6554,1364,Iowa
13316,Medicine Lodge,37.2851,-98.5812,1364,Kansas
13317,Point MacKenzie,61.3498,-150.0664,1364,Alaska
13319,Babbitt,47.6443,-91.9461,1364,Minnesota
13323,Pacific City,45.2054,-123.9536,1362,Oregon
13324,Encantada-Ranchito-El Calaboz,26.0338,-97.6337,1362,Texas
13326,Cannelton,37.9106,-86.7377,1361,Indiana
13327,West Blocton,33.1186,-87.1253,1361,Alabama
13328,Sundance,44.4048,-104.3626,1361,Wyoming
13331,Millers Creek,36.1909,-81.2356,1360,North Carolina
13332,Tornillo,31.4366,-106.1033,1360,Texas
13333,Pemberville,41.4096,-83.4587,1360,Ohio
13335,Girardville,40.7922,-76.283,1360,Pennsylvania
13336,Queen Anne,38.9021,-76.6973,1360,Maryland
13339,Brightwood,38.4132,-78.188,1359,Virginia
13341,Irwindale,34.1121,-117.9636,1359,California
13343,Stryker,41.5026,-84.4182,1359,Ohio
13344,Wingdale,41.6376,-73.5687,1358,New York
13347,Wagener,33.6512,-81.3625,1357,South Carolina
13348,Cavalier,48.7939,-97.6226,1357,North Dakota
13349,Kemp,32.4351,-96.224,1357,Texas
13350,Big Bend,42.9021,-88.2121,1357,Wisconsin
13351,Fruitdale,37.3116,-121.9357,1357,California
13352,Pendergrass,34.1646,-83.6827,1356,Georgia
13353,Palomas,18.0135,-66.8688,1356,Puerto Rico
13354,Basin,44.3804,-108.0466,1356,Wyoming
13355,Grace,42.5756,-111.73,1356,Idaho
13356,Grass Lake,42.2511,-84.2073,1356,Michigan
13357,Rouse,37.6196,-121.0084,1355,California
13358,Seabrook Farms,39.5015,-75.219,1355,New Jersey
13359,Capitan,33.5393,-105.5983,1354,New Mexico
13361,Leavittsburg,41.2469,-80.8769,1353,Ohio
13362,Stockdale,29.2361,-97.9636,1353,Texas
13363,Pennsboro,39.2874,-80.9755,1353,West Virginia
13364,Guayabal,18.076,-66.5016,1353,Puerto Rico
13365,Cane Savannah,33.8923,-80.4396,1353,South Carolina
13366,Colma,37.6767,-122.4528,1353,California
13367,Neoga,39.3215,-88.4502,1352,Illinois
13368,Keshena,44.8697,-88.6002,1352,Wisconsin
13369,Tunnel Hill,34.8496,-85.0393,1352,Georgia
13372,Taft Mosswood,37.9139,-121.2831,1351,California
13373,Maury,35.4792,-77.5902,1351,North Carolina
13375,Sunman,39.2373,-85.0931,1351,Indiana
13377,Daniels,37.724,-81.1267,1351,West Virginia
13379,West Leechburg,40.634,-79.6171,1350,Pennsylvania
13380,Ramos,18.3389,-65.7111,1350,Puerto Rico
13381,Banner Elk,36.1589,-81.8677,1350,North Carolina
13382,Lakeshire,38.54,-90.3384,1349,Missouri
